#OTU_num	C0.1	C0.2	C0.3	C0.4	C0.5	C1.1	C1.2	C1.3	C1.4	C1.5	P.1	P.2	P.3	P.4	P.5	Cd10.1	Cd10.2	Cd10.3	Cd10.4	Cd10.5	Cd40.1	Cd40.2	Cd40.3	Cd40.4	Cd40.5	PCd10.1	PCd10.2	PCd10.3	PCd10.4	PCd10.5	PCd40.1	PCd40.2	PCd40.3	PCd40.4	PCd40.5	SC.1	SC.2	SC.3	SC.4	SC.5	SP.1	SP.2	SP.3	SP.4	SP.5	S10.1	S10.2	S10.3	S10.4	S10.5	SP10.1	SP10.2	SP10.3	SP10.4	SP10.5	S40.1	S40.2	S40.3	S40.4	S40.5	SP40.1	SP40.2	SP40.3	SP40.4	SP40.5	FC.1	FC.2	FC.3	FC.4	FC.5	FP.1	FP.2	FP.3	FP.4	FP.5	F10.1	F10.2	F10.3	F10.4	F10.5	FP10.1	FP10.2	FP10.3	FP10.4	FP10.5	F40.1	F40.2	F40.3	F40.4	F40.5	FP40.1	FP40.2	FP40.3	FP40.4	FP40.5	Taxonomy
ASV20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	150.0	99.0	99.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	363.0	354.0	257.0	363.0	428.0	712.0	1084.0	484.0	390.0	1373.0	1723.0	1730.0	1621.0	1822.0	2437.0	2352.0	3563.0	3879.0	4589.0	4992.0	491.0	233.0	687.0	704.0	667.0	648.0	1739.0	973.0	775.0	999.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_inaequale
ASV21	0.0	0.0	4.0	4.0	0.0	18.0	17.0	25.0	57.0	19.0	128.0	57.0	68.0	51.0	38.0	218.0	142.0	146.0	605.0	311.0	3599.0	302.0	1190.0	815.0	2326.0	31.0	151.0	151.0	85.0	110.0	74.0	508.0	593.0	222.0	248.0	64.0	37.0	50.0	57.0	63.0	38.0	34.0	112.0	78.0	47.0	76.0	90.0	110.0	72.0	86.0	122.0	256.0	286.0	150.0	1172.0	137.0	139.0	145.0	130.0	154.0	32.0	18.0	14.0	83.0	66.0	83.0	28.0	89.0	96.0	66.0	547.0	610.0	323.0	311.0	713.0	544.0	672.0	728.0	802.0	789.0	565.0	751.0	629.0	793.0	863.0	2524.0	768.0	1866.0	2460.0	1629.0	1024.0	2250.0	1084.0	1225.0	1103.0	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Arcuadendron;s__Arcuadendron_ovatum
ASV22	0.0	0.0	0.0	0.0	0.0	246.0	207.0	152.0	175.0	219.0	431.0	582.0	572.0	539.0	373.0	541.0	433.0	455.0	668.0	475.0	485.0	696.0	554.0	443.0	756.0	171.0	381.0	435.0	338.0	418.0	992.0	997.0	1165.0	1333.0	1123.0	253.0	141.0	210.0	251.0	127.0	186.0	155.0	518.0	319.0	342.0	128.0	183.0	145.0	129.0	168.0	239.0	1333.0	467.0	554.0	870.0	119.0	96.0	276.0	251.0	179.0	466.0	439.0	424.0	1201.0	870.0	176.0	109.0	199.0	168.0	174.0	618.0	705.0	659.0	616.0	872.0	290.0	319.0	433.0	443.0	277.0	346.0	341.0	330.0	488.0	373.0	412.0	205.0	437.0	504.0	478.0	356.0	746.0	418.0	334.0	373.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_longiciliatum
ASV23	135.0	179.0	163.0	65.0	244.0	165.0	77.0	141.0	127.0	177.0	1567.0	1817.0	1610.0	1805.0	1136.0	713.0	705.0	1301.0	1622.0	1135.0	55.0	49.0	76.0	24.0	65.0	48.0	114.0	115.0	150.0	112.0	30.0	61.0	69.0	43.0	21.0	111.0	167.0	77.0	181.0	148.0	90.0	80.0	104.0	90.0	120.0	55.0	48.0	64.0	60.0	79.0	81.0	109.0	132.0	137.0	171.0	22.0	63.0	64.0	26.0	35.0	11.0	34.0	30.0	12.0	0.0	210.0	294.0	151.0	242.0	188.0	2815.0	3057.0	2294.0	1943.0	3289.0	661.0	626.0	605.0	468.0	519.0	147.0	82.0	185.0	143.0	139.0	45.0	26.0	126.0	100.0	79.0	27.0	0.0	19.0	28.0	31.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Corynascus;s__Corynascus_novoguineensis
ASV24	2849.0	2816.0	2023.0	3304.0	3263.0	166.0	203.0	131.0	754.0	150.0	269.0	269.0	348.0	271.0	244.0	428.0	276.0	355.0	396.0	291.0	493.0	209.0	360.0	197.0	360.0	119.0	231.0	165.0	146.0	178.0	51.0	324.0	386.0	271.0	164.0	126.0	159.0	423.0	348.0	161.0	82.0	121.0	254.0	180.0	156.0	114.0	23.0	115.0	80.0	71.0	119.0	329.0	254.0	217.0	262.0	95.0	95.0	89.0	68.0	54.0	322.0	298.0	248.0	220.0	185.0	151.0	85.0	178.0	171.0	207.0	272.0	195.0	342.0	251.0	173.0	269.0	151.0	231.0	232.0	188.0	250.0	89.0	522.0	160.0	48.0	395.0	237.0	318.0	2337.0	318.0	241.0	121.0	212.0	226.0	365.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae
ASV25	783.0	776.0	924.0	542.0	587.0	55.0	54.0	70.0	55.0	71.0	87.0	38.0	83.0	50.0	46.0	108.0	96.0	70.0	210.0	79.0	116.0	78.0	291.0	35.0	41.0	20.0	49.0	60.0	57.0	67.0	3459.0	4425.0	4183.0	3609.0	3737.0	75.0	64.0	107.0	78.0	69.0	50.0	25.0	50.0	87.0	62.0	37.0	30.0	47.0	38.0	41.0	78.0	70.0	36.0	73.0	54.0	77.0	58.0	51.0	53.0	34.0	100.0	68.0	71.0	0.0	6.0	121.0	128.0	222.0	169.0	188.0	73.0	39.0	165.0	93.0	0.0	154.0	104.0	121.0	69.0	110.0	135.0	61.0	61.0	80.0	21.0	297.0	131.0	180.0	297.0	116.0	1254.0	679.0	1025.0	1229.0	1455.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Allocanariomyces;s__Allocanariomyces_tritici
ASV26	104.0	129.0	120.0	180.0	39.0	957.0	631.0	666.0	756.0	944.0	144.0	199.0	167.0	176.0	147.0	1146.0	1104.0	2119.0	2207.0	1154.0	17.0	39.0	58.0	33.0	39.0	292.0	460.0	468.0	374.0	337.0	0.0	31.0	81.0	15.0	17.0	0.0	15.0	21.0	0.0	0.0	9.0	0.0	0.0	6.0	11.0	19.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	18.0	24.0	0.0	0.0	0.0	870.0	730.0	841.0	1001.0	1005.0	395.0	472.0	261.0	403.0	459.0	1663.0	1601.0	1391.0	1375.0	1047.0	813.0	1335.0	1003.0	1442.0	1467.0	22.0	0.0	15.0	24.0	31.0	22.0	0.0	43.0	18.0	19.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Acrophialophora;s__Acrophialophora_levis
ASV27	5822.0	4231.0	8068.0	4751.0	3845.0	21.0	5.0	9.0	13.0	0.0	70.0	40.0	36.0	52.0	20.0	70.0	47.0	37.0	80.0	231.0	108.0	77.0	103.0	53.0	83.0	3.0	40.0	14.0	19.0	22.0	4.0	60.0	34.0	16.0	11.0	151.0	79.0	258.0	397.0	106.0	44.0	83.0	157.0	207.0	178.0	54.0	44.0	71.0	57.0	67.0	141.0	263.0	511.0	145.0	143.0	63.0	205.0	100.0	88.0	151.0	268.0	163.0	153.0	50.0	56.0	18.0	10.0	0.0	7.0	49.0	28.0	8.0	15.0	47.0	0.0	35.0	42.0	38.0	35.0	15.0	25.0	22.0	19.0	0.0	0.0	76.0	43.0	42.0	44.0	77.0	26.0	0.0	0.0	25.0	27.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_equiseti
ASV28	844.0	879.0	701.0	659.0	829.0	557.0	288.0	424.0	403.0	479.0	210.0	255.0	167.0	184.0	187.0	497.0	645.0	588.0	1073.0	528.0	217.0	185.0	205.0	120.0	149.0	126.0	219.0	207.0	280.0	225.0	498.0	969.0	676.0	527.0	512.0	251.0	264.0	221.0	260.0	233.0	81.0	68.0	131.0	135.0	132.0	180.0	140.0	124.0	203.0	101.0	107.0	149.0	136.0	78.0	108.0	83.0	118.0	223.0	63.0	100.0	128.0	140.0	136.0	197.0	159.0	497.0	369.0	559.0	680.0	452.0	294.0	277.0	328.0	323.0	165.0	518.0	370.0	521.0	628.0	413.0	247.0	158.0	260.0	239.0	102.0	571.0	88.0	243.0	215.0	189.0	245.0	199.0	296.0	311.0	312.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Acrophialophora;s__Acrophialophora_jodhpurensis
ASV29	2274.0	2948.0	2614.0	2277.0	2713.0	121.0	108.0	77.0	55.0	92.0	104.0	96.0	150.0	87.0	103.0	177.0	140.0	191.0	397.0	206.0	160.0	165.0	187.0	144.0	288.0	65.0	116.0	133.0	128.0	104.0	14.0	132.0	52.0	71.0	29.0	358.0	308.0	360.0	392.0	473.0	172.0	195.0	185.0	116.0	320.0	171.0	113.0	162.0	156.0	207.0	403.0	416.0	219.0	321.0	214.0	153.0	192.0	238.0	139.0	179.0	214.0	259.0	187.0	86.0	39.0	171.0	160.0	152.0	214.0	91.0	82.0	78.0	123.0	227.0	26.0	174.0	135.0	86.0	233.0	251.0	250.0	88.0	125.0	104.0	32.0	310.0	64.0	375.0	338.0	279.0	61.0	20.0	52.0	114.0	45.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Botryotrichum;s__Botryotrichum_atrogriseum
ASV30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	15.0	0.0	7.0	0.0	0.0	12.0	0.0	0.0	0.0	11.0	0.0	12.0	19.0	8.0	22.0	34.0	0.0	0.0	12.0	0.0	0.0	18.0	39.0	17.0	35.0	10.0	346.0	131.0	206.0	274.0	152.0	1982.0	2699.0	1059.0	1148.0	3811.0	339.0	330.0	542.0	409.0	406.0	918.0	1394.0	1642.0	1901.0	2116.0	332.0	516.0	677.0	1902.0	1160.0	0.0	45.0	23.0	33.0	43.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_inaequale
ASV31	5438.0	5104.0	5401.0	3932.0	5022.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	14.0	33.0	29.0	36.0	13.0	10.0	30.0	19.0	18.0	7.0	12.0	12.0	7.0	18.0	39.0	58.0	55.0	34.0	83.0	23.0	14.0	13.0	5.0	9.0	40.0	44.0	35.0	39.0	23.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria
ASV32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	453.0	182.0	679.0	784.0	560.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	368.0	447.0	362.0	231.0	600.0	580.0	572.0	620.0	841.0	548.0	0.0	109.0	190.0	156.0	199.0	2442.0	3735.0	2186.0	4487.0	2740.0	0.0	0.0	0.0	0.0	0.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria;s__Beauveria_sp
ASV33	1260.0	1117.0	894.0	597.0	1101.0	444.0	269.0	340.0	314.0	309.0	211.0	256.0	226.0	272.0	208.0	439.0	354.0	436.0	826.0	466.0	304.0	100.0	177.0	61.0	108.0	76.0	158.0	140.0	216.0	127.0	306.0	278.0	329.0	175.0	147.0	213.0	161.0	382.0	253.0	215.0	106.0	68.0	94.0	99.0	166.0	132.0	140.0	162.0	118.0	125.0	84.0	107.0	150.0	124.0	125.0	77.0	62.0	121.0	74.0	72.0	73.0	106.0	99.0	64.0	0.0	347.0	405.0	369.0	512.0	452.0	216.0	235.0	223.0	260.0	168.0	396.0	297.0	366.0	397.0	335.0	217.0	70.0	120.0	143.0	119.0	128.0	92.0	114.0	233.0	146.0	118.0	0.0	102.0	143.0	139.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Acrophialophora;s__Acrophialophora_jodhpurensis
ASV34	41.0	0.0	0.0	63.0	0.0	89.0	0.0	61.0	119.0	0.0	171.0	497.0	544.0	234.0	240.0	0.0	0.0	60.0	263.0	0.0	530.0	574.0	216.0	228.0	320.0	0.0	284.0	0.0	96.0	51.0	0.0	57.0	0.0	34.0	66.0	500.0	498.0	167.0	401.0	507.0	255.0	360.0	1714.0	926.0	712.0	48.0	51.0	30.0	26.0	57.0	215.0	598.0	179.0	116.0	1415.0	24.0	28.0	59.0	113.0	150.0	494.0	40.0	0.0	107.0	44.0	51.0	43.0	0.0	214.0	23.0	434.0	633.0	549.0	532.0	726.0	0.0	0.0	0.0	0.0	103.0	115.0	34.0	64.0	30.0	85.0	146.0	83.0	397.0	272.0	200.0	130.0	75.0	15.0	46.0	29.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_cervicicola
ASV35	0.0	0.0	0.0	0.0	0.0	23.0	21.0	13.0	113.0	9.0	42.0	30.0	2.0	20.0	4.0	53.0	10.0	21.0	991.0	26.0	1041.0	0.0	471.0	17.0	38.0	2.0	8.0	0.0	12.0	22.0	0.0	283.0	228.0	0.0	0.0	1077.0	598.0	758.0	973.0	825.0	91.0	69.0	230.0	293.0	140.0	119.0	124.0	141.0	72.0	162.0	20.0	52.0	41.0	40.0	84.0	86.0	82.0	90.0	61.0	69.0	40.0	39.0	20.0	39.0	45.0	577.0	578.0	636.0	701.0	731.0	228.0	163.0	341.0	143.0	249.0	324.0	305.0	230.0	776.0	301.0	297.0	240.0	285.0	326.0	255.0	419.0	179.0	286.0	389.0	208.0	36.0	121.0	58.0	40.0	43.0	k__Fungi
ASV36	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	85.0	64.0	0.0	0.0	0.0	0.0	0.0	995.0	835.0	1182.0	1655.0	879.0	0.0	0.0	0.0	0.0	0.0	84.0	143.0	230.0	180.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	71.0	162.0	279.0	0.0	0.0	0.0	0.0	0.0	1468.0	1357.0	1557.0	1454.0	1052.0	336.0	741.0	558.0	714.0	617.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Acrophialophora;s__Acrophialophora_levis
ASV37	287.0	213.0	237.0	238.0	229.0	4.0	0.0	9.0	0.0	0.0	200.0	217.0	197.0	178.0	178.0	176.0	71.0	112.0	306.0	284.0	30.0	7.0	21.0	13.0	25.0	31.0	86.0	87.0	77.0	64.0	80.0	302.0	272.0	143.0	146.0	12.0	10.0	7.0	16.0	19.0	119.0	89.0	261.0	327.0	230.0	59.0	31.0	105.0	86.0	89.0	71.0	178.0	199.0	124.0	329.0	0.0	7.0	9.0	0.0	4.0	212.0	362.0	150.0	839.0	361.0	11.0	0.0	7.0	13.0	7.0	327.0	360.0	288.0	220.0	411.0	170.0	195.0	223.0	369.0	190.0	133.0	66.0	102.0	171.0	117.0	20.0	8.0	60.0	43.0	41.0	308.0	976.0	355.0	451.0	350.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_persicinum
ASV38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	407.0	667.0	30.0	337.0	65.0	1082.0	3831.0	89.0	62.0	595.0	0.0	3.0	2.0	47.0	0.0	609.0	87.0	53.0	250.0	4131.0	235.0	4.0	30.0	0.0	0.0	0.0	1857.0	0.0	0.0	0.0	k__Fungi
ASV39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1605.0	2294.0	2591.0	3184.0	3479.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Trichothecium
ASV40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	279.0	486.0	29.0	216.0	39.0	1233.0	3460.0	55.0	54.0	387.0	0.0	6.0	0.0	68.0	0.0	584.0	122.0	44.0	218.0	3008.0	192.0	0.0	19.0	0.0	0.0	0.0	1763.0	0.0	0.0	0.0	k__Fungi
ASV41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	11.0	8.0	4.0	0.0	2.0	0.0	0.0	0.0	41.0	29.0	70.0	71.0	66.0	19.0	11.0	20.0	19.0	12.0	18.0	16.0	79.0	7.0	34.0	0.0	0.0	0.0	0.0	0.0	184.0	112.0	130.0	591.0	9874.0	0.0	0.0	0.0	3.0	0.0	6.0	18.0	13.0	10.0	26.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	2.0	2.0	0.0	0.0	4.0	10.0	0.0	7.0	0.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_rosea
ASV42	634.0	404.0	1630.0	168.0	322.0	163.0	100.0	114.0	100.0	105.0	58.0	97.0	117.0	68.0	283.0	91.0	59.0	130.0	482.0	72.0	70.0	18.0	57.0	22.0	34.0	33.0	62.0	52.0	60.0	61.0	21.0	0.0	26.0	23.0	0.0	170.0	428.0	420.0	254.0	280.0	41.0	50.0	149.0	155.0	86.0	164.0	186.0	95.0	88.0	98.0	69.0	156.0	106.0	81.0	75.0	30.0	39.0	28.0	27.0	13.0	53.0	52.0	51.0	8.0	29.0	122.0	118.0	166.0	113.0	108.0	54.0	75.0	80.0	70.0	28.0	117.0	123.0	106.0	91.0	60.0	66.0	0.0	146.0	87.0	41.0	18.0	22.0	0.0	15.0	39.0	5.0	0.0	0.0	6.0	6.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae
ASV43	1267.0	709.0	417.0	671.0	1623.0	25.0	15.0	8.0	25.0	24.0	24.0	44.0	26.0	45.0	54.0	49.0	47.0	34.0	74.0	69.0	229.0	49.0	201.0	30.0	31.0	9.0	16.0	41.0	32.0	40.0	0.0	83.0	96.0	94.0	19.0	68.0	22.0	87.0	78.0	21.0	17.0	15.0	45.0	20.0	34.0	20.0	19.0	19.0	15.0	0.0	49.0	64.0	57.0	53.0	44.0	31.0	21.0	44.0	19.0	13.0	94.0	71.0	66.0	28.0	23.0	26.0	22.0	29.0	41.0	47.0	51.0	42.0	63.0	126.0	19.0	114.0	32.0	94.0	48.0	33.0	62.0	15.0	100.0	38.0	0.0	101.0	24.0	61.0	1362.0	81.0	59.0	51.0	52.0	31.0	48.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani
ASV44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	39.0	58.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	60.0	57.0	130.0	0.0	0.0	0.0	0.0	0.0	1443.0	595.0	2613.0	2144.0	1570.0	0.0	0.0	0.0	0.0	0.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_inaequale
ASV45	3449.0	0.0	1430.0	1154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	65.0	109.0	54.0	69.0	27.0	57.0	74.0	59.0	51.0	0.0	60.0	36.0	76.0	34.0	139.0	103.0	39.0	133.0	29.0	39.0	82.0	0.0	28.0	79.0	44.0	41.0	124.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Albifimbria;s__Albifimbria_verrucaria
ASV46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	750.0	641.0	671.0	2563.0	989.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	481.0	185.0	210.0	724.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi;p__Ascomycota
ASV47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	419.0	39.0	49.0	22.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	249.0	166.0	100.0	211.0	255.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	19.0	11.0	0.0	9.0	20.0	0.0	37.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	28.0	62.0	109.0	0.0	0.0	89.0	0.0	60.0	0.0	1069.0	1096.0	507.0	1542.0	642.0	12.0	0.0	0.0	3.0	11.0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae
ASV48	390.0	323.0	229.0	295.0	277.0	12.0	0.0	6.0	16.0	10.0	30.0	31.0	22.0	13.0	18.0	19.0	29.0	17.0	102.0	28.0	62.0	59.0	106.0	42.0	105.0	8.0	38.0	24.0	9.0	22.0	70.0	187.0	197.0	100.0	56.0	40.0	32.0	38.0	53.0	40.0	17.0	14.0	43.0	53.0	63.0	31.0	18.0	26.0	26.0	19.0	30.0	76.0	43.0	66.0	41.0	22.0	33.0	47.0	14.0	12.0	68.0	39.0	59.0	39.0	38.0	47.0	68.0	39.0	40.0	78.0	76.0	42.0	82.0	22.0	51.0	77.0	85.0	85.0	41.0	50.0	119.0	97.0	138.0	83.0	71.0	223.0	79.0	244.0	221.0	179.0	142.0	85.0	107.0	86.0	103.0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_aureoterreus
